study_id,name,name,software,basecalldate,version,study_id,run_date,sequencer,library_id,run_id,sample_id,sample_source,sample_type,partitioning_method,read_group_id
152,PAVFYF,TARGET-40-PAVFYF-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500391,11004,817,5526,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38646
152,PAVEMA,TARGET-40-PAVEMA-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500391,11005,817,5525,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38647
152,PAVDYY,TARGET-40-PAVDYY-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500391,11006,817,5524,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38648
152,PATNLI,TARGET-40-PATNLI-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500391,11007,817,5523,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38635
152,PASJST,TARGET-40-PASJST-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500391,11008,817,5522,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38636
152,PASDUJ,TARGET-40-PASDUJ-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500391,11009,817,5521,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38637
152,PARXNJ,TARGET-40-PARXNJ-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500391,11010,817,5520,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38638
152,PARTUG,TARGET-40-PARTUG-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500391,11011,817,5519,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38639
152,PARRXH,TARGET-40-PARRXH-02A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500391,11012,817,5518,RecurrentTumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38640
152,PAPXWB,TARGET-40-PAPXWB-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11013,818,5449,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38655
152,PANNCR,TARGET-40-PANNCR-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11014,818,5448,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38656
152,PATLYM,TARGET-40-PATLYM-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11015,818,5447,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38657
152,PASNCK,TARGET-40-PASNCK-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11016,818,5446,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38658
152,NAAHDF,TARGET-40-NAAHDF-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11018,818,5436,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38668
152,NAAHDE,TARGET-40-NAAHDE-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11019,818,5435,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38669
152,NAAHDD,TARGET-40-NAAHDD-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11020,818,5434,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38670
152,NAAHDC,TARGET-40-NAAHDC-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11021,818,5433,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,37558
152,NAAHDB,TARGET-40-NAAHDB-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11022,818,5432,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38660
152,NAAHDA,TARGET-40-NAAHDA-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11023,818,5431,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38661
152,NAAHCY,TARGET-40-NAAHCY-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11024,818,5430,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38662
152,NAAHCX,TARGET-40-NAAHCX-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11025,818,5429,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38663
152,NAAHCW,TARGET-40-NAAHCW-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11026,818,5428,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38664
152,NAAHCV,TARGET-40-NAAHCV-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11027,818,5427,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38665
152,NAAHCU,TARGET-40-NAAHCU-01A-01D,NEXTSEQ,2016-06-13,unknown,152,2016-06-14,NS500348,11028,818,5426,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,37557
152,NAAHDE,TARGET-40-NAAHDE-02A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11054,822,5612,RecurrentTumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38681
152,NAAHAB,TARGET-40-NAAHAB-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11055,822,5546,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38673
152,NAAGZZ,TARGET-40-NAAGZZ-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11056,822,5545,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38674
152,NAAGZY,TARGET-40-NAAGZY-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11057,822,5544,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38675
152,NAAGZX,TARGET-40-NAAGZX-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11058,822,5543,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38676
152,NAAGZW,TARGET-40-NAAGZW-06A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11059,822,5542,Metastasis,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38677
152,0A4I8Q,TARGET-40-0A4I8Q-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11060,822,5541,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38678
152,0A4HXV,TARGET-40-0A4HXV-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11061,822,5540,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38679
152,PANDMD,TARGET-40-PANDMD-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11062,822,5539,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38684
152,PATEJE,TARGET-40-PATEJE-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11063,822,5538,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38685
152,NAAFJK,TARGET-40-NAAFJK-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11069,822,5472,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38686
152,PAUVKL,TARGET-40-PAUVKL-02A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11071,822,5471,RecurrentTumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38687
152,PATNZB,TARGET-40-PATNZB-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11073,822,5470,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38688
152,PATLGY,TARGET-40-PATLGY-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11074,822,5469,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38689
152,PARZAR,TARGET-40-PARZAR-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11077,822,5464,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38682
152,PAVXDP,TARGET-40-PAVXDP-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11079,822,5397,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38680
152,PALIXF,TARGET-40-PALIXF-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11080,822,5389,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38683
152,PAVXDP,TARGET-40-PAVXDP-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11084,822,5648,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38706
152,PAVUKR,TARGET-40-PAVUKR-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11085,822,5647,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38707
152,PAVRYF,TARGET-40-PAVRYF-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11086,822,5646,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38708
152,PAVPHS,TARGET-40-PAVPHS-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11087,822,5645,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38709
152,PAVMMV,TARGET-40-PAVMMV-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11088,822,5644,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38698
152,PAVMEM,TARGET-40-PAVMEM-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11089,822,5643,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38699
152,PAVLPS,TARGET-40-PAVLPS-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11090,822,5642,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38700
152,PAVLIB,TARGET-40-PAVLIB-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11091,822,5641,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38701
152,PANGCY,TARGET-40-PANGCY-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11092,822,5628,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38690
152,PALIXF,TARGET-40-PALIXF-11A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11093,822,5625,Adjacent,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38702
152,NAAGJZ,TARGET-40-NAAGJZ-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11094,822,5557,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38703
152,NAAGJY,TARGET-40-NAAGJY-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11095,822,5556,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38704
152,NAAGJX,TARGET-40-NAAGJX-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11096,822,5555,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38705
152,NAAGJU,TARGET-40-NAAGJU-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11097,822,5554,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38691
152,NAAGJS,TARGET-40-NAAGJS-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11098,822,5553,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38692
152,NAAGJR,TARGET-40-NAAGJR-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11099,822,5552,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38693
152,NAAGJP,TARGET-40-NAAGJP-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11100,822,5551,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38694
152,NAAGJN,TARGET-40-NAAGJN-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11101,822,5550,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38695
152,NAAGJM,TARGET-40-NAAGJM-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11102,822,5549,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38696
152,NAAGJK,TARGET-40-NAAGJK-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11103,822,5548,NormalTwo,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38697
152,NAAHCH,TARGET-40-NAAHCH-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11105,822,5589,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38718
152,NAAHCG,TARGET-40-NAAHCG-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11106,822,5587,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38719
152,NAAHCF,TARGET-40-NAAHCF-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11107,822,5585,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38720
152,NAAHCE,TARGET-40-NAAHCE-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11108,822,5584,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38721
152,NAAHCD,TARGET-40-NAAHCD-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11109,822,5582,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38722
152,NAAHCC,TARGET-40-NAAHCC-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11110,822,5581,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38723
152,NAAHBZ,TARGET-40-NAAHBZ-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11111,822,5580,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38724
152,NAAHBY,TARGET-40-NAAHBY-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11112,822,5579,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38725
152,NAAHBW,TARGET-40-NAAHBW-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11113,822,5577,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38710
152,NAAHBU,TARGET-40-NAAHBU-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11114,822,5575,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38711
152,NAAHBT,TARGET-40-NAAHBT-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11115,822,5573,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38712
152,NAAHBS,TARGET-40-NAAHBS-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11116,822,5571,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38713
152,NAAHBR,TARGET-40-NAAHBR-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11117,822,5570,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38714
152,NAAHBP,TARGET-40-NAAHBP-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11118,822,5568,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38715
152,NAAHBM,TARGET-40-NAAHBM-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11119,822,5566,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38716
152,NAAHBL,TARGET-40-NAAHBL-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11120,822,5563,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38717
152,NAAHBK,TARGET-40-NAAHBK-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11121,822,5562,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38726
152,NAAHBJ,TARGET-40-NAAHBJ-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11122,822,5561,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38727
152,NAAHBI,TARGET-40-NAAHBI-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11123,822,5560,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38728
152,NAAHBH,TARGET-40-NAAHBH-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11124,822,5558,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38729
152,NAAHDJ,TARGET-40-NAAHDJ-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11126,822,5617,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,37938
152,NAAHDI,TARGET-40-NAAHDI-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11127,822,5616,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38746
152,NAAHDF,TARGET-40-NAAHDF-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11128,822,5615,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38747
152,NAAHDE,TARGET-40-NAAHDE-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11129,822,5613,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38748
152,NAAHDC,TARGET-40-NAAHDC-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11130,822,5610,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38738
152,NAAHDA,TARGET-40-NAAHDA-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11131,822,5607,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38739
152,NAAHDD,TARGET-40-NAAHDD-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11132,822,5611,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38740
152,NAAHDB,TARGET-40-NAAHDB-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11133,822,5608,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38741
152,NAAHCY,TARGET-40-NAAHCY-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11134,822,5606,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38742
152,NAAHCX,TARGET-40-NAAHCX-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11135,822,5604,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38743
152,NAAHCW,TARGET-40-NAAHCW-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11136,822,5603,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38744
152,NAAHCV,TARGET-40-NAAHCV-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11137,822,5602,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38745
152,NAAHCU,TARGET-40-NAAHCU-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11138,822,5601,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38730
152,NAAHCR,TARGET-40-NAAHCR-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11139,822,5599,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38731
152,NAAHCP,TARGET-40-NAAHCP-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11140,822,5598,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38732
152,NAAHCN,TARGET-40-NAAHCN-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11141,822,5597,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38733
152,NAAHCL,TARGET-40-NAAHCL-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11142,822,5595,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38734
152,NAAHCK,TARGET-40-NAAHCK-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11143,822,5594,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38735
152,NAAHCJ,TARGET-40-NAAHCJ-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11144,822,5593,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38736
152,NAAHCI,TARGET-40-NAAHCI-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11145,822,5591,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38737
152,PAIXFY,TARGET-40-PAIXFY-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11147,822,7063,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,37939
152,NAAGJK,TARGET-40-NAAGJK-10B-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11148,822,7058,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,39326
152,PAVDSN,TARGET-40-PAVDSN-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11149,822,5640,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38754
152,PAVCHD,TARGET-40-PAVCHD-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11150,822,5639,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38755
152,PAUKXW,TARGET-40-PAUKXW-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11151,822,5638,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38756
152,PAUJZR,TARGET-40-PAUJZR-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11152,822,5637,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38757
152,PAUHGA,TARGET-40-PAUHGA-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11153,822,5636,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38758
152,PATLYM,TARGET-40-PATLYM-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11154,822,5635,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38749
152,PASNCK,TARGET-40-PASNCK-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11155,822,5634,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38750
152,PASFFZ,TARGET-40-PASFFZ-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11156,822,5633,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,37940
152,PARVXK,TARGET-40-PARVXK-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11157,822,5632,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38759
152,PAPXWB,TARGET-40-PAPXWB-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11158,822,5631,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38751
152,PANSAN,TARGET-40-PANSAN-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11159,822,5630,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38752
152,PANNCR,TARGET-40-PANNCR-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11160,822,5629,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38753
152,PANFZN,TARGET-40-PANFZN-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11161,822,5627,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,37942
152,PALTJB,TARGET-40-PALTJB-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11162,822,5626,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,37941
152,NAAHDN,TARGET-40-NAAHDN-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11163,822,5623,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38761
152,NAAHDM,TARGET-40-NAAHDM-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11164,822,5622,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,37943
152,NAAHDL,TARGET-40-NAAHDL-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11165,822,5621,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,37944
152,NAAHDK,TARGET-40-NAAHDK-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11166,822,5620,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,37945
152,0A4I5I,TARGET-40-0A4I5I-10A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11167,822,5547,Normal,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38760
152,NAAHBI,TARGET-40-NAAHBI-01A-01D,BUSTARD,2016-06-27,1.9.4,152,2016-06-21,HiSeq,11169,822,5399,Tumor,Genomic DNA,TARGETOsteo020416_Valid_BAC_KlenowBait,38762
